BioProject,Run,Trips_id,file_name,study_name,study_srp,study_gse,PMID,organism,transcriptome
PRJNA232649,SRR1062315,5148,SRR1062315,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062818,5149,SRR1062818,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062709,5150,SRR1062709,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062708,5151,SRR1062708,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062705,5152,SRR1062705,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062704,5153,SRR1062704,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062707,5154,SRR1062707,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062706,5155,SRR1062706,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062701,5156,SRR1062701,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062700,5157,SRR1062700,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062703,5158,SRR1062703,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062702,5159,SRR1062702,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062619,5160,SRR1062619,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062620,5161,SRR1062620,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062621,5162,SRR1062621,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062631,5163,SRR1062631,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062630,5164,SRR1062630,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062633,5165,SRR1062633,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062632,5166,SRR1062632,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062635,5167,SRR1062635,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062634,5168,SRR1062634,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062228,5169,SRR1062228,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062229,5170,SRR1062229,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062226,5171,SRR1062226,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062227,5172,SRR1062227,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062224,5173,SRR1062224,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062225,5174,SRR1062225,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062222,5175,SRR1062222,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062223,5176,SRR1062223,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062220,5177,SRR1062220,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062221,5178,SRR1062221,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062618,5179,SRR1062618,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062628,5180,SRR1062628,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062711,5181,SRR1062711,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062629,5182,SRR1062629,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062613,5183,SRR1062613,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062612,5184,SRR1062612,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062525,5185,SRR1062525,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062524,5186,SRR1062524,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062527,5187,SRR1062527,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062526,5188,SRR1062526,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062520,5189,SRR1062520,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062521,5190,SRR1062521,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062522,5191,SRR1062522,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062523,5192,SRR1062523,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062684,5193,SRR1062684,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062685,5194,SRR1062685,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062686,5195,SRR1062686,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062687,5196,SRR1062687,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062529,5197,SRR1062529,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062528,5198,SRR1062528,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062682,5199,SRR1062682,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062683,5200,SRR1062683,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062769,5201,SRR1062769,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062458,5202,SRR1062458,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062451,5203,SRR1062451,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062450,5204,SRR1062450,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062453,5205,SRR1062453,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062452,5206,SRR1062452,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062455,5207,SRR1062455,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062454,5208,SRR1062454,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062459,5209,SRR1062459,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062809,5210,SRR1062809,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062679,5211,SRR1062679,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062678,5212,SRR1062678,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062675,5213,SRR1062675,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062674,5214,SRR1062674,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062677,5215,SRR1062677,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062676,5216,SRR1062676,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062671,5217,SRR1062671,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062670,5218,SRR1062670,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062673,5219,SRR1062673,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062672,5220,SRR1062672,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062774,5221,SRR1062774,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062775,5222,SRR1062775,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062776,5223,SRR1062776,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062777,5224,SRR1062777,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062770,5225,SRR1062770,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062771,5226,SRR1062771,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062772,5227,SRR1062772,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062773,5228,SRR1062773,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062778,5229,SRR1062778,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062779,5230,SRR1062779,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062457,5231,SRR1062457,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062456,5232,SRR1062456,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062768,5233,SRR1062768,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062488,5234,SRR1062488,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062489,5235,SRR1062489,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062486,5236,SRR1062486,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062487,5237,SRR1062487,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062484,5238,SRR1062484,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062485,5239,SRR1062485,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062482,5240,SRR1062482,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062483,5241,SRR1062483,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062480,5242,SRR1062480,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062481,5243,SRR1062481,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062569,5244,SRR1062569,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062568,5245,SRR1062568,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062270,5246,SRR1062270,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062396,5247,SRR1062396,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062397,5248,SRR1062397,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062398,5249,SRR1062398,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062399,5250,SRR1062399,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062415,5251,SRR1062415,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062414,5252,SRR1062414,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062416,5253,SRR1062416,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062417,5254,SRR1062417,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062411,5255,SRR1062411,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062410,5256,SRR1062410,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062413,5257,SRR1062413,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062412,5258,SRR1062412,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062554,5259,SRR1062554,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062555,5260,SRR1062555,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062556,5261,SRR1062556,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062557,5262,SRR1062557,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062419,5263,SRR1062419,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062418,5264,SRR1062418,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062552,5265,SRR1062552,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062553,5266,SRR1062553,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062688,5267,SRR1062688,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062689,5268,SRR1062689,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062309,5269,SRR1062309,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062308,5270,SRR1062308,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062490,5271,SRR1062490,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062301,5272,SRR1062301,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062300,5273,SRR1062300,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062303,5274,SRR1062303,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062304,5275,SRR1062304,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062302,5276,SRR1062302,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062305,5277,SRR1062305,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062307,5278,SRR1062307,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062306,5279,SRR1062306,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062730,5280,SRR1062730,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062731,5281,SRR1062731,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062732,5282,SRR1062732,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062733,5283,SRR1062733,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062734,5284,SRR1062734,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062735,5285,SRR1062735,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062736,5286,SRR1062736,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062737,5287,SRR1062737,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062738,5288,SRR1062738,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062812,5289,SRR1062812,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR1062815,5290,SRR1062815,Bazzini14_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA232649,SRR870746,5494,SRR870746,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870745,5495,SRR870745,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870744,5496,SRR870744,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870743,5497,SRR870743,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870742,5498,SRR870742,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870741,5499,SRR870741,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870740,5500,SRR870740,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870739,5501,SRR870739,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870738,5502,SRR870738,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870737,5503,SRR870737,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870736,5504,SRR870736,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870735,5505,SRR870735,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870734,5506,SRR870734,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870733,5507,SRR870733,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870732,5508,SRR870732,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870731,5509,SRR870731,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870730,5510,SRR870730,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870729,5511,SRR870729,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870728,5512,SRR870728,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870727,5513,SRR870727,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870726,5514,SRR870726,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870725,5515,SRR870725,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870723,5516,SRR870723,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870724,5517,SRR870724,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR870722,5518,SRR870722,Lee13_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA206070,SRR9641410,6011,SRR9641410,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641409,6012,SRR9641409,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641408,6013,SRR9641408,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641407,6014,SRR9641407,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641406,6015,SRR9641406,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641405,6016,SRR9641405,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641404,6017,SRR9641404,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641403,6018,SRR9641403,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641402,6019,SRR9641402,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641401,6020,SRR9641401,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641400,6021,SRR9641400,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641399,6022,SRR9641399,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641398,6023,SRR9641398,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641397,6024,SRR9641397,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641396,6025,SRR9641396,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641395,6026,SRR9641395,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641394,6027,SRR9641394,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR9641393,6028,SRR9641393,Atlasi20,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA552552,SRR315627,6083,SRR315627,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315626,6084,SRR315626,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315625,6085,SRR315625,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315624,6086,SRR315624,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315623,6087,SRR315623,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315622,6088,SRR315622,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315621,6089,SRR315621,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315620,6090,SRR315620,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315619,6091,SRR315619,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315618,6092,SRR315618,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315613,6093,SRR315613,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315612,6094,SRR315612,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315609,6095,SRR315609,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315608,6096,SRR315608,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315607,6097,SRR315607,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315606,6098,SRR315606,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315605,6099,SRR315605,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315604,6100,SRR315604,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315603,6101,SRR315603,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315602,6102,SRR315602,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315600,6103,SRR315600,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315601,6104,SRR315601,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315597,6105,SRR315597,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315610,6112,SRR315610,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315611,6113,SRR315611,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315599,6114,SRR315599,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315598,6115,SRR315598,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315617,6117,SRR315617,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315615,6118,SRR315615,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR315616,6119,SRR315616,Ingolia11,nan,nan,nan,mus_musculus,Gencode_M14
PRJNA144149,SRR10315318,6493,SRR10315318,Wagner20,nan,nan,nan,homo_sapiens,Gencode_v25
PRJNA578565,SRR393009,8992,SRR393009,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393008,8993,SRR393008,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393007,8994,SRR393007,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393003,8995,SRR393003,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393006,8996,SRR393006,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393005,8997,SRR393005,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393004,8998,SRR393004,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393001,8999,SRR393001,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393002,9000,SRR393002,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392999,9001,SRR392999,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR393000,9002,SRR393000,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392998,9003,SRR392998,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392997,9004,SRR392997,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392996,9005,SRR392996,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392994,9006,SRR392994,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392995,9007,SRR392995,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392993,9008,SRR392993,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392991,9009,SRR392991,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392992,9010,SRR392992,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392990,9011,SRR392990,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392989,9012,SRR392989,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392987,9013,SRR392987,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392988,9014,SRR392988,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR392986,9015,SRR392986,Ariel12_3,nan,nan,nan,danio_rerio,Ensembl_98
PRJNA150397,SRR9113069,10970,SRR9113069,Chen20,nan,nan,nan,homo_sapiens,Gencode_v25
PRJNA544411,SRR9113068,10971,SRR9113068,Chen20,nan,nan,nan,homo_sapiens,Gencode_v25
PRJNA544411,SRR9113067,10972,SRR9113067,Chen20,nan,nan,nan,homo_sapiens,Gencode_v25
PRJNA544411,SRR9113066,10973,SRR9113066,Chen20,nan,nan,nan,homo_sapiens,Gencode_v25
PRJNA544411,SRR9113065,10974,SRR9113065,Chen20,nan,nan,nan,homo_sapiens,Gencode_v25
